package,source_go,kind,target_dart,phase,status,notes
control,control/steer_fallback_test.go,test,lib/core/agent/test/ref/control/steer_fallback_test.dart,P10,pending,
control,control/subagent_goal_work_duration_test.go,test,lib/core/agent/test/ref/control/subagent_goal_work_duration_test.dart,P10,pending,
control,control/synchronous_turn.go,impl,lib/core/agent/ref/control/synchronous_turn.dart,P10,pending,
control,control/taskpolicy_route_test.go,test,lib/core/agent/test/ref/control/taskpolicy_route_test.dart,P10,pending,
control,control/tool_result.go,impl,lib/core/agent/ref/control/tool_result.dart,P10,pending,
control,control/tool_result_test.go,test,lib/core/agent/test/ref/control/tool_result_test.dart,P10,pending,
control,control/turn_checkpoint_event_test.go,test,lib/core/agent/test/ref/control/turn_checkpoint_event_test.dart,P10,pending,
control,control/turn_completion_test.go,test,lib/core/agent/test/ref/control/turn_completion_test.dart,P10,pending,
control,control/turn_finishing_boundary.go,impl,lib/core/agent/ref/control/turn_finishing_boundary.dart,P10,pending,
control,control/turn_images.go,impl,lib/core/agent/ref/control/turn_images.dart,P10,pending,
control,control/turn_orchestrator.go,impl,lib/core/agent/ref/control/turn_orchestrator.dart,P10,pending,
control,control/turn_orchestrator_test.go,test,lib/core/agent/test/ref/control/turn_orchestrator_test.dart,P10,pending,
control,control/write_access.go,impl,lib/core/agent/ref/control/write_access.dart,P10,pending,
control,control/write_access_test.go,test,lib/core/agent/test/ref/control/write_access_test.dart,P10,pending,
control,control/yolo_memory_test.go,test,lib/core/agent/test/ref/control/yolo_memory_test.dart,P10,pending,
control,control/yolo_test.go,test,lib/core/agent/test/ref/control/yolo_test.dart,P10,pending,
crashreport,crashreport/cli.go,impl,lib/core/agent/ref/crashreport/cli.dart,P11,pending,
crashreport,crashreport/cli_test.go,test,lib/core/agent/test/ref/crashreport/cli_test.dart,P11,pending,
desktoplauncher,desktoplauncher/executable_path_other.go,impl,lib/core/agent/ref/desktoplauncher/executable_path_other.dart,P11,pending,platform-adapter
desktoplauncher,desktoplauncher/executable_path_other_test.go,test,lib/core/agent/test/ref/desktoplauncher/executable_path_other_test.dart,P11,pending,platform-adapter
desktoplauncher,desktoplauncher/executable_path_windows.go,impl,lib/core/agent/ref/desktoplauncher/executable_path_windows.dart,P11,pending,platform-adapter
desktoplauncher,desktoplauncher/executable_path_windows_test.go,test,lib/core/agent/test/ref/desktoplauncher/executable_path_windows_test.dart,P11,pending,platform-adapter
desktoplauncher,desktoplauncher/launcher.go,impl,lib/core/agent/ref/desktoplauncher/launcher.dart,P11,pending,
diff,diff/diff.go,impl,lib/core/agent/ref/diff/diff.dart,P1,done,ported R1
diff,diff/diff_extra_test.go,test,lib/core/agent/test/ref/diff/diff_extra_test.dart,P1,done,ported R1 (private helpers via public API)
diff,diff/diff_test.go,test,lib/core/agent/test/ref/diff/diff_test.dart,P1,done,ported R1
diff,diff/largediff_test.go,test,lib/core/agent/test/ref/diff/largediff_test.dart,P1,done,ported R1 (observable contract)
doctor,doctor/billing.go,impl,lib/core/agent/ref/doctor/billing.dart,P11,pending,
doctor,doctor/billing_test.go,test,lib/core/agent/test/ref/doctor/billing_test.dart,P11,pending,
doctor,doctor/main_test.go,test,lib/core/agent/test/ref/doctor/main_test.dart,P11,pending,
doctor,doctor/quality.go,impl,lib/core/agent/ref/doctor/quality.dart,P11,pending,
doctor,doctor/quality_test.go,test,lib/core/agent/test/ref/doctor/quality_test.dart,P11,pending,
doctor,doctor/report.go,impl,lib/core/agent/ref/doctor/report.dart,P11,pending,
doctor,doctor/report_test.go,test,lib/core/agent/test/ref/doctor/report_test.dart,P11,pending,
doctor,doctor/session_bundle.go,impl,lib/core/agent/ref/doctor/session_bundle.dart,P11,pending,
doctor,doctor/session_bundle_test.go,test,lib/core/agent/test/ref/doctor/session_bundle_test.dart,P11,pending,
doctor,doctor/session_redact.go,impl,lib/core/agent/ref/doctor/session_redact.dart,P11,pending,
doctor,doctor/session_redact_test.go,test,lib/core/agent/test/ref/doctor/session_redact_test.dart,P11,pending,
doctor,doctor/skill_health.go,impl,lib/core/agent/ref/doctor/skill_health.dart,P11,pending,
doctor,doctor/skill_health_test.go,test,lib/core/agent/test/ref/doctor/skill_health_test.dart,P11,pending,
environment,environment/probe.go,impl,lib/core/agent/ref/environment/probe.dart,P11,pending,
environment,environment/probe_test.go,test,lib/core/agent/test/ref/environment/probe_test.dart,P11,pending,
environment,environment/probe_windows_test.go,test,lib/core/agent/test/ref/environment/probe_windows_test.dart,P11,pending,platform-adapter
environment,environment/snapshot.go,impl,lib/core/agent/ref/environment/snapshot.dart,P11,pending,
environment,environment/snapshot_test.go,test,lib/core/agent/test/ref/environment/snapshot_test.dart,P11,pending,
event,event/approval.go,impl,lib/core/agent/ref/event/approval.dart,P1,done,ported R1
event,event/audit_forwarder.go,impl,lib/core/agent/ref/event/audit_forwarder.dart,P1,done,ported R1
event,event/coalesce.go,impl,lib/core/agent/ref/event/coalesce.dart,P1,done,ported R1
event,event/coalesce_test.go,test,lib/core/agent/test/ref/event/coalesce_test.dart,P1,done,ported R1
event,event/costquote_sink.go,impl,lib/core/agent/ref/event/costquote_sink.dart,P1,done,ported R1
event,event/costquote_sink_test.go,test,lib/core/agent/test/ref/event/costquote_sink_test.dart,P1,done,ported R1
event,event/event.go,impl,lib/core/agent/ref/event/event.dart,P1,done,ported R1
event,event/event_test.go,test,lib/core/agent/test/ref/event/event_test.dart,P1,done,ported R1
event,event/fanout.go,impl,lib/core/agent/ref/event/fanout.dart,P1,done,ported R1
event,event/receipt.go,impl,lib/core/agent/ref/event/receipt.dart,P1,done,ported R1
event,event/run_budget.go,impl,lib/core/agent/ref/event/run_budget.dart,P1,done,ported R1
event,event/subagent_progress.go,impl,lib/core/agent/ref/event/subagent_progress.dart,P1,done,ported R1
event,event/sync.go,impl,lib/core/agent/ref/event/sync.dart,P1,done,ported R1
event,event/workspace_mutation.go,impl,lib/core/agent/ref/event/workspace_mutation.dart,P1,done,ported R1
eventwire,eventwire/approval.go,impl,lib/core/agent/ref/eventwire/approval.dart,P1,done,ported R1 (wire.dart consolidation)
eventwire,eventwire/costquote_compat_test.go,test,lib/core/agent/test/ref/eventwire/costquote_compat_test.dart,P1,done,ported R1
eventwire,eventwire/receipt.go,impl,lib/core/agent/ref/eventwire/receipt.dart,P1,done,ported R1 (wire.dart consolidation)
eventwire,eventwire/wire.go,impl,lib/core/agent/ref/eventwire/wire.dart,P1,done,ported R1
eventwire,eventwire/wire_extension_test.go,test,lib/core/agent/test/ref/eventwire/wire_extension_test.dart,P1,done,ported R1
eventwire,eventwire/wire_test.go,test,lib/core/agent/test/ref/eventwire/wire_test.dart,P1,done,ported R1
evidence,evidence/child.go,impl,lib/core/agent/ref/evidence/child.dart,P4,pending,
evidence,evidence/child_test.go,test,lib/core/agent/test/ref/evidence/child_test.dart,P4,pending,
evidence,evidence/classify_profile.go,impl,lib/core/agent/ref/evidence/classify_profile.dart,P4,pending,
evidence,evidence/commandmatch.go,impl,lib/core/agent/ref/evidence/commandmatch.dart,P4,pending,
evidence,evidence/commandmatch_test.go,test,lib/core/agent/test/ref/evidence/commandmatch_test.dart,P4,pending,
evidence,evidence/completion_report.go,impl,lib/core/agent/ref/evidence/completion_report.dart,P4,pending,
evidence,evidence/delegation_audit.go,impl,lib/core/agent/ref/evidence/delegation_audit.dart,P4,pending,
evidence,evidence/effects.go,impl,lib/core/agent/ref/evidence/effects.dart,P4,pending,
evidence,evidence/effects_test.go,test,lib/core/agent/test/ref/evidence/effects_test.dart,P4,pending,
evidence,evidence/env_prefix_test.go,test,lib/core/agent/test/ref/evidence/env_prefix_test.dart,P4,pending,
evidence,evidence/evidence.go,impl,lib/core/agent/ref/evidence/evidence.dart,P4,pending,
evidence,evidence/evidence_test.go,test,lib/core/agent/test/ref/evidence/evidence_test.dart,P4,pending,
evidence,evidence/final_readiness_checkpoint.go,impl,lib/core/agent/ref/evidence/final_readiness_checkpoint.dart,P4,pending,
evidence,evidence/full_verification.go,impl,lib/core/agent/ref/evidence/full_verification.dart,P4,pending,
evidence,evidence/full_verification_test.go,test,lib/core/agent/test/ref/evidence/full_verification_test.dart,P4,pending,
evidence,evidence/goal_progress.go,impl,lib/core/agent/ref/evidence/goal_progress.dart,P4,pending,
evidence,evidence/goal_progress_test.go,test,lib/core/agent/test/ref/evidence/goal_progress_test.dart,P4,pending,
evidence,evidence/meta.go,impl,lib/core/agent/ref/evidence/meta.dart,P4,pending,
evidence,evidence/named_paths.go,impl,lib/core/agent/ref/evidence/named_paths.dart,P4,pending,
evidence,evidence/named_paths_test.go,test,lib/core/agent/test/ref/evidence/named_paths_test.dart,P4,pending,
evidence,evidence/outcome.go,impl,lib/core/agent/ref/evidence/outcome.dart,P4,pending,
evidence,evidence/outcome_test.go,test,lib/core/agent/test/ref/evidence/outcome_test.dart,P4,pending,
evidence,evidence/pathclass.go,impl,lib/core/agent/ref/evidence/pathclass.dart,P4,pending,
evidence,evidence/pathclass_test.go,test,lib/core/agent/test/ref/evidence/pathclass_test.dart,P4,pending,
evidence,evidence/profile.go,impl,lib/core/agent/ref/evidence/profile.dart,P4,pending,
evidence,evidence/profile_test.go,test,lib/core/agent/test/ref/evidence/profile_test.dart,P4,pending,
evidence,evidence/progress.go,impl,lib/core/agent/ref/evidence/progress.dart,P4,pending,
evidence,evidence/progress_test.go,test,lib/core/agent/test/ref/evidence/progress_test.dart,P4,pending,
evidence,evidence/read_novelty_test.go,test,lib/core/agent/test/ref/evidence/read_novelty_test.dart,P4,pending,
evidence,evidence/readiness_audit.go,impl,lib/core/agent/ref/evidence/readiness_audit.dart,P4,pending,
evidence,evidence/readiness_test.go,test,lib/core/agent/test/ref/evidence/readiness_test.dart,P4,pending,
evidence,evidence/receipt.go,impl,lib/core/agent/ref/evidence/receipt.dart,P4,pending,
evidence,evidence/review_evidence.go,impl,lib/core/agent/ref/evidence/review_evidence.dart,P4,pending,
evidence,evidence/review_report.go,impl,lib/core/agent/ref/evidence/review_report.dart,P4,pending,
evidence,evidence/review_report_test.go,test,lib/core/agent/test/ref/evidence/review_report_test.dart,P4,pending,
evidence,evidence/risk.go,impl,lib/core/agent/ref/evidence/risk.dart,P4,pending,
evidence,evidence/shell_contract_test.go,test,lib/core/agent/test/ref/evidence/shell_contract_test.dart,P4,pending,
evidence,evidence/todo_identity.go,impl,lib/core/agent/ref/evidence/todo_identity.dart,P4,pending,
evidence,evidence/verification_summary_test.go,test,lib/core/agent/test/ref/evidence/verification_summary_test.dart,P4,pending,
extension,extension/adapters.go,impl,lib/core/agent/ref/extension/adapters.dart,P9,pending,
extension,extension/adapters_test.go,test,lib/core/agent/test/ref/extension/adapters_test.dart,P9,pending,
extension,extension/bench_threshold_test.go,test,lib/core/agent/test/ref/extension/bench_threshold_test.dart,P9,pending,
extension,extension/benchmark_test.go,test,lib/core/agent/test/ref/extension/benchmark_test.dart,P9,pending,
extension,extension/builder.go,impl,lib/core/agent/ref/extension/builder.dart,P9,pending,
extension,extension/builder_test.go,test,lib/core/agent/test/ref/extension/builder_test.dart,P9,pending,
extension,extension/catalog.go,impl,lib/core/agent/ref/extension/catalog.dart,P9,pending,
extension,extension/catalog_test.go,test,lib/core/agent/test/ref/extension/catalog_test.dart,P9,pending,
extension,extension/component_status.go,impl,lib/core/agent/ref/extension/component_status.dart,P9,pending,
extension,extension/conflict_collect_test.go,test,lib/core/agent/test/ref/extension/conflict_collect_test.dart,P9,pending,
extension,extension/contributor.go,impl,lib/core/agent/ref/extension/contributor.dart,P9,pending,
extension,extension/dependency.go,impl,lib/core/agent/ref/extension/dependency.dart,P9,pending,
extension,extension/dependency_test.go,test,lib/core/agent/test/ref/extension/dependency_test.dart,P9,pending,
extension,extension/doc.go,impl,lib/core/agent/ref/extension/doc.dart,P9,pending,
extension,extension/effectscope.go,impl,lib/core/agent/ref/extension/effectscope.dart,P9,pending,
extension,extension/effectscope_test.go,test,lib/core/agent/test/ref/extension/effectscope_test.dart,P9,pending,
extension,extension/file_compensate.go,impl,lib/core/agent/ref/extension/file_compensate.dart,P9,pending,
extension,extension/file_compensate_test.go,test,lib/core/agent/test/ref/extension/file_compensate_test.dart,P9,pending,
extension,extension/golden_fixtures_test.go,test,lib/core/agent/test/ref/extension/golden_fixtures_test.dart,P9,pending,
extension,extension/host_stream.go,impl,lib/core/agent/ref/extension/host_stream.dart,P9,pending,
extension,extension/host_stream_test.go,test,lib/core/agent/test/ref/extension/host_stream_test.dart,P9,pending,
extension,extension/intercept.go,impl,lib/core/agent/ref/extension/intercept.dart,P9,pending,
extension,extension/intercept_test.go,test,lib/core/agent/test/ref/extension/intercept_test.dart,P9,pending,
extension,extension/lifecycle.go,impl,lib/core/agent/ref/extension/lifecycle.dart,P9,pending,
extension,extension/mcpproxy.go,impl,lib/core/agent/ref/extension/mcpproxy.dart,P9,pending,
extension,extension/mcpproxy_test.go,test,lib/core/agent/test/ref/extension/mcpproxy_test.dart,P9,pending,
extension,extension/message_dedup.go,impl,lib/core/agent/ref/extension/message_dedup.dart,P9,pending,
extension,extension/message_dedup_test.go,test,lib/core/agent/test/ref/extension/message_dedup_test.dart,P9,pending,
extension,extension/metrics.go,impl,lib/core/agent/ref/extension/metrics.dart,P9,pending,
extension,extension/metrics_test.go,test,lib/core/agent/test/ref/extension/metrics_test.dart,P9,pending,
extension,extension/plugin_resources_test.go,test,lib/core/agent/test/ref/extension/plugin_resources_test.dart,P9,pending,
extension,extension/proxy.go,impl,lib/core/agent/ref/extension/proxy.dart,P9,pending,
extension,extension/proxy_test.go,test,lib/core/agent/test/ref/extension/proxy_test.dart,P9,pending,
extension,extension/publish.go,impl,lib/core/agent/ref/extension/publish.dart,P9,pending,
extension,extension/publish_test.go,test,lib/core/agent/test/ref/extension/publish_test.dart,P9,pending,
extension,extension/receipt_store.go,impl,lib/core/agent/ref/extension/receipt_store.dart,P9,pending,
extension,extension/receipt_store_test.go,test,lib/core/agent/test/ref/extension/receipt_store_test.dart,P9,pending,
extension,extension/recovery_policy.go,impl,lib/core/agent/ref/extension/recovery_policy.dart,P9,pending,
extension,extension/recovery_policy_test.go,test,lib/core/agent/test/ref/extension/recovery_policy_test.dart,P9,pending,
extension,extension/replace.go,impl,lib/core/agent/ref/extension/replace.dart,P9,pending,
extension,extension/replace_test.go,test,lib/core/agent/test/ref/extension/replace_test.dart,P9,pending,
extension,extension/runtime_owner.go,impl,lib/core/agent/ref/extension/runtime_owner.dart,P9,pending,
extension,extension/runtime_owner_test.go,test,lib/core/agent/test/ref/extension/runtime_owner_test.dart,P9,pending,
extension,extension/runtimeplan.go,impl,lib/core/agent/ref/extension/runtimeplan.dart,P9,pending,
extension,extension/runtimeplan_classify_test.go,test,lib/core/agent/test/ref/extension/runtimeplan_classify_test.dart,P9,pending,
extension,extension/runtimeplan_test.go,test,lib/core/agent/test/ref/extension/runtimeplan_test.dart,P9,pending,
extension,extension/runtimeset.go,impl,lib/core/agent/ref/extension/runtimeset.dart,P9,pending,
extension,extension/runtimeset_test.go,test,lib/core/agent/test/ref/extension/runtimeset_test.dart,P9,pending,
extension,extension/scope_resources.go,impl,lib/core/agent/ref/extension/scope_resources.dart,P9,pending,
extension,extension/scope_resources_test.go,test,lib/core/agent/test/ref/extension/scope_resources_test.dart,P9,pending,
extension,extension/sessionstate.go,impl,lib/core/agent/ref/extension/sessionstate.dart,P9,pending,
extension,extension/sessionstate_test.go,test,lib/core/agent/test/ref/extension/sessionstate_test.dart,P9,pending,
extension,extension/snapshot.go,impl,lib/core/agent/ref/extension/snapshot.dart,P9,pending,
extension,extension/snapshot_live_test.go,test,lib/core/agent/test/ref/extension/snapshot_live_test.dart,P9,pending,
extension,extension/snapshot_test.go,test,lib/core/agent/test/ref/extension/snapshot_test.dart,P9,pending,
extension,extension/source.go,impl,lib/core/agent/ref/extension/source.dart,P9,pending,
extension,extension/stale.go,impl,lib/core/agent/ref/extension/stale.dart,P9,pending,
extension,extension/conformance/conformance_test.go,test,lib/core/agent/test/ref/extension/conformance/conformance_test.dart,P9,pending,
extension,extension/conformance/installed_fixture_test.go,test,lib/core/agent/test/ref/extension/conformance/installed_fixture_test.dart,P9,pending,
extension,extension/conformance/raw_test.go,test,lib/core/agent/test/ref/extension/conformance/raw_test.dart,P9,pending,
extension,extension/dispatch/benchmark_test.go,test,lib/core/agent/test/ref/extension/dispatch/benchmark_test.dart,P9,pending,
extension,extension/dispatch/dispatch.go,impl,lib/core/agent/ref/extension/dispatch/dispatch.dart,P9,pending,
extension,extension/dispatch/dispatch_test.go,test,lib/core/agent/test/ref/extension/dispatch/dispatch_test.dart,P9,pending,
extension,extension/dispatch/fake_test.go,test,lib/core/agent/test/ref/extension/dispatch/fake_test.dart,P9,pending,
extension,extension/dispatch/payloads.go,impl,lib/core/agent/ref/extension/dispatch/payloads.dart,P9,pending,
extension,extension/protocol/dto_content.go,impl,lib/core/agent/ref/extension/protocol/dto_content.dart,P9,pending,
extension,extension/protocol/dto_intercept.go,impl,lib/core/agent/ref/extension/protocol/dto_intercept.dart,P9,pending,
extension,extension/protocol/dto_lifecycle.go,impl,lib/core/agent/ref/extension/protocol/dto_lifecycle.dart,P9,pending,
extension,extension/protocol/dto_provider.go,impl,lib/core/agent/ref/extension/protocol/dto_provider.dart,P9,pending,
extension,extension/protocol/dto_test.go,test,lib/core/agent/test/ref/extension/protocol/dto_test.dart,P9,pending,
extension,extension/protocol/dto_ui.go,impl,lib/core/agent/ref/extension/protocol/dto_ui.dart,P9,pending,
extension,extension/protocol/enums.go,impl,lib/core/agent/ref/extension/protocol/enums.dart,P9,pending,
extension,extension/protocol/errors.go,impl,lib/core/agent/ref/extension/protocol/errors.dart,P9,pending,
extension,extension/protocol/errors_test.go,test,lib/core/agent/test/ref/extension/protocol/errors_test.dart,P9,pending,
extension,extension/protocol/limits.go,impl,lib/core/agent/ref/extension/protocol/limits.dart,P9,pending,
extension,extension/protocol/protocol.go,impl,lib/core/agent/ref/extension/protocol/protocol.dart,P9,pending,
extension,extension/protocol/protocol_test.go,test,lib/core/agent/test/ref/extension/protocol/protocol_test.dart,P9,pending,
extension,extension/protocol/registry.go,impl,lib/core/agent/ref/extension/protocol/registry.dart,P9,pending,
extension,extension/protocol/registry_test.go,test,lib/core/agent/test/ref/extension/protocol/registry_test.dart,P9,pending,
extension,extension/protocol/schema.go,impl,lib/core/agent/ref/extension/protocol/schema.dart,P9,pending,
extension,extension/protocol/schema_hash.generated.go,impl,lib/core/agent/ref/extension/protocol/schema_hash.generated.dart,P9,pending,
extension,extension/protocol/schema_test.go,test,lib/core/agent/test/ref/extension/protocol/schema_test.dart,P9,pending,
extension,extension/protocol/validate.go,impl,lib/core/agent/ref/extension/protocol/validate.dart,P9,pending,
extension,extension/protocolgen/generate.go,impl,lib/core/agent/ref/extension/protocolgen/generate.dart,P9,pending,
extension,extension/protocolgen/generate_test.go,test,lib/core/agent/test/ref/extension/protocolgen/generate_test.dart,P9,pending,
extension,extension/protocolgen/sdkgo.go,impl,lib/core/agent/ref/extension/protocolgen/sdkgo.dart,P9,pending,
extension,extension/providerconv/providerconv.go,impl,lib/core/agent/ref/extension/providerconv/providerconv.dart,P9,pending,
extension,extension/providerconv/providerconv_test.go,test,lib/core/agent/test/ref/extension/providerconv/providerconv_test.dart,P9,pending,
extension,extension/providerext/provider.go,impl,lib/core/agent/ref/extension/providerext/provider.dart,P9,pending,
extension,extension/providerext/providerext.go,impl,lib/core/agent/ref/extension/providerext/providerext.dart,P9,pending,
extension,extension/providerext/providerext_test.go,test,lib/core/agent/test/ref/extension/providerext/providerext_test.dart,P9,pending,
extension,extension/providerext/stream.go,impl,lib/core/agent/ref/extension/providerext/stream.dart,P9,pending,
extension,extension/providerext/stream_lifecycle_test.go,test,lib/core/agent/test/ref/extension/providerext/stream_lifecycle_test.dart,P9,pending,
extension,extension/providerext/stream_test.go,test,lib/core/agent/test/ref/extension/providerext/stream_test.dart,P9,pending,
extension,extension/rpcwire/bootstrap.go,impl,lib/core/agent/ref/extension/rpcwire/bootstrap.dart,P9,pending,
extension,extension/rpcwire/bootstrap_test.go,test,lib/core/agent/test/ref/extension/rpcwire/bootstrap_test.dart,P9,pending,
extension,extension/rpcwire/conn.go,impl,lib/core/agent/ref/extension/rpcwire/conn.dart,P9,pending,
extension,extension/rpcwire/conn_strict_regression_test.go,test,lib/core/agent/test/ref/extension/rpcwire/conn_strict_regression_test.dart,P9,pending,
extension,extension/rpcwire/conn_test.go,test,lib/core/agent/test/ref/extension/rpcwire/conn_test.dart,P9,pending,
extension,extension/rpcwire/errors.go,impl,lib/core/agent/ref/extension/rpcwire/errors.dart,P9,pending,
extension,extension/rpcwire/framing.go,impl,lib/core/agent/ref/extension/rpcwire/framing.dart,P9,pending,
extension,extension/rpcwire/stall_test.go,test,lib/core/agent/test/ref/extension/rpcwire/stall_test.dart,P9,pending,
extension,extension/sidecar/benchmark_test.go,test,lib/core/agent/test/ref/extension/sidecar/benchmark_test.dart,P9,pending,
extension,extension/sidecar/client.go,impl,lib/core/agent/ref/extension/sidecar/client.dart,P9,pending,
extension,extension/sidecar/client_test.go,test,lib/core/agent/test/ref/extension/sidecar/client_test.dart,P9,pending,
extension,extension/sidecar/content.go,impl,lib/core/agent/ref/extension/sidecar/content.dart,P9,pending,
extension,extension/sidecar/content_test.go,test,lib/core/agent/test/ref/extension/sidecar/content_test.dart,P9,pending,
extension,extension/sidecar/doc.go,impl,lib/core/agent/ref/extension/sidecar/doc.dart,P9,pending,
extension,extension/sidecar/externalize.go,impl,lib/core/agent/ref/extension/sidecar/externalize.dart,P9,pending,
extension,extension/sidecar/externalize_test.go,test,lib/core/agent/test/ref/extension/sidecar/externalize_test.dart,P9,pending,
extension,extension/sidecar/fake_test.go,test,lib/core/agent/test/ref/extension/sidecar/fake_test.dart,P9,pending,
extension,extension/sidecar/manager.go,impl,lib/core/agent/ref/extension/sidecar/manager.dart,P9,pending,
extension,extension/sidecar/manager_test.go,test,lib/core/agent/test/ref/extension/sidecar/manager_test.dart,P9,pending,
extension,extension/sidecar/nth_fail_test.go,test,lib/core/agent/test/ref/extension/sidecar/nth_fail_test.dart,P9,pending,
extension,extension/sidecar/plan.go,impl,lib/core/agent/ref/extension/sidecar/plan.dart,P9,pending,
extension,extension/sidecar/plan_test.go,test,lib/core/agent/test/ref/extension/sidecar/plan_test.dart,P9,pending,
extension,extension/sidecar/probe_client.go,impl,lib/core/agent/ref/extension/sidecar/probe_client.dart,P9,pending,
extension,extension/sidecar/process.go,impl,lib/core/agent/ref/extension/sidecar/process.dart,P9,pending,
extension,extension/sidecar/process_test.go,test,lib/core/agent/test/ref/extension/sidecar/process_test.dart,P9,pending,
extension,extension/sidecar/provides.go,impl,lib/core/agent/ref/extension/sidecar/provides.dart,P9,pending,
extension,extension/sidecar/stream_router_test.go,test,lib/core/agent/test/ref/extension/sidecar/stream_router_test.dart,P9,pending,
extension,extension/uihub/hub.go,impl,lib/core/agent/ref/extension/uihub/hub.dart,P9,pending,
extension,extension/uihub/hub_test.go,test,lib/core/agent/test/ref/extension/uihub/hub_test.dart,P9,pending,
extensioncontract,extensioncontract/capability.go,impl,lib/core/agent/ref/extensioncontract/capability.dart,P9,pending,
extensioncontract,extensioncontract/capability_test.go,test,lib/core/agent/test/ref/extensioncontract/capability_test.dart,P9,pending,
filelock,filelock/filelock.go,impl,lib/core/agent/ref/filelock/filelock.dart,P1,done,ported R1
filelock,filelock/filelock_test.go,test,lib/core/agent/test/ref/filelock/filelock_test.dart,P1,done,ported R1
filelock,filelock/lock_unix.go,impl,lib/core/agent/ref/filelock/lock_unix.dart,P1,done,ported R1
filelock,filelock/lock_windows.go,impl,lib/core/agent/ref/filelock/lock_windows.dart,P1,done,ported R1
fileref,fileref/search.go,impl,lib/core/agent/ref/fileref/search.dart,P1,done,ported R1
fileref,fileref/search_test.go,test,lib/core/agent/test/ref/fileref/search_test.dart,P1,done,ported R1
fileref,fileref/skip_test.go,test,lib/core/agent/test/ref/fileref/skip_test.dart,P1,done,ported R1
fileutil,fileutil/atomicwrite.go,impl,lib/core/agent/ref/fileutil/atomicwrite.dart,P1,done,ported R2
fileutil,fileutil/atomicwrite_test.go,test,lib/core/agent/test/ref/fileutil/atomicwrite_test.dart,P1,done,ported R2
fileutil,fileutil/globset.go,impl,lib/core/agent/ref/fileutil/globset.dart,P1,done,ported R2
fileutil,fileutil/globset_test.go,test,lib/core/agent/test/ref/fileutil/globset_test.dart,P1,done,ported R2
fileutil,fileutil/replacefallback_other.go,impl,lib/core/agent/ref/fileutil/replacefallback_other.dart,P1,done,ported R2
fileutil,fileutil/replacefallback_windows.go,impl,lib/core/agent/ref/fileutil/replacefallback_windows.dart,P1,done,ported R2
fileutil,fileutil/replacefallback_windows_test.go,test,lib/core/agent/test/ref/fileutil/replacefallback_windows_test.dart,P1,done,ported R2
fileutil,fileutil/encoding/encoding.go,impl,lib/core/agent/ref/fileutil/encoding/encoding.dart,P1,done,ported R2
fileutil,fileutil/encoding/encoding_test.go,test,lib/core/agent/test/ref/fileutil/encoding/encoding_test.dart,P1,done,ported R2
frontmatter,frontmatter/frontmatter.go,impl,lib/core/agent/ref/frontmatter/frontmatter.dart,P1,done,ported R1
frontmatter,frontmatter/frontmatter_test.go,test,lib/core/agent/test/ref/frontmatter/frontmatter_test.dart,P1,done,ported R1
frontmatter,frontmatter/list_test.go,test,lib/core/agent/test/ref/frontmatter/list_test.dart,P1,done,ported R1
gitcmd,gitcmd/gitcmd.go,impl,lib/core/agent/ref/gitcmd/gitcmd.dart,P11,pending,
gitcmd,gitcmd/gitcmd_test.go,test,lib/core/agent/test/ref/gitcmd/gitcmd_test.dart,P11,pending,
goaleval,goaleval/evaluator.go,impl,lib/core/agent/ref/goaleval/evaluator.dart,P4,pending,
goaleval,goaleval/evaluator_test.go,test,lib/core/agent/test/ref/goaleval/evaluator_test.dart,P4,pending,
guardian,guardian/guardian.go,impl,lib/core/agent/ref/guardian/guardian.dart,P4,pending,
guardian,guardian/guardian_test.go,test,lib/core/agent/test/ref/guardian/guardian_test.dart,P4,pending,
guardian,guardian/policy.go,impl,lib/core/agent/ref/guardian/policy.dart,P4,pending,
guardian,guardian/transcript.go,impl,lib/core/agent/ref/guardian/transcript.dart,P4,pending,
history,history/indexed.go,impl,lib/core/agent/ref/history/indexed.dart,P11,pending,
history,history/indexed_lifecycle_test.go,test,lib/core/agent/test/ref/history/indexed_lifecycle_test.dart,P11,pending,
history,history/indexed_rebuild.go,impl,lib/core/agent/ref/history/indexed_rebuild.dart,P11,pending,
history,history/indexed_rebuild_test.go,test,lib/core/agent/test/ref/history/indexed_rebuild_test.dart,P11,pending,
history,history/search.go,impl,lib/core/agent/ref/history/search.dart,P11,pending,
history,history/search_test.go,test,lib/core/agent/test/ref/history/search_test.dart,P11,pending,
history,history/strip.go,impl,lib/core/agent/ref/history/strip.dart,P11,pending,
history,history/tool.go,impl,lib/core/agent/ref/history/tool.dart,P11,pending,
history,history/tool_test.go,test,lib/core/agent/test/ref/history/tool_test.dart,P11,pending,
historycatalog,historycatalog/benchmark_test.go,test,lib/core/agent/test/ref/historycatalog/benchmark_test.dart,P11,pending,
historycatalog,historycatalog/catalog.go,impl,lib/core/agent/ref/historycatalog/catalog.dart,P11,pending,
historycatalog,historycatalog/catalog_test.go,test,lib/core/agent/test/ref/historycatalog/catalog_test.dart,P11,pending,
historycatalog,historycatalog/close_lifecycle_test.go,test,lib/core/agent/test/ref/historycatalog/close_lifecycle_test.dart,P11,pending,
historycatalog,historycatalog/documents.go,impl,lib/core/agent/ref/historycatalog/documents.dart,P11,pending,
historycatalog,historycatalog/incremental.go,impl,lib/core/agent/ref/historycatalog/incremental.dart,P11,pending,
